ShiftRightArithmeticRoundedNarrowingSaturateUnsignedLower|This method reads each signed integer value in the `value` vector, right shifts each value by `count`, saturates the result to an unsigned integer value that is half the original width, places the final result into a vector, and writes the vector to the result vector. The results are rounded.|<11, 12, 13, 14, 15, 16, 17, 18>|1|||
ShiftRightArithmeticRoundedNarrowingSaturateUnsignedScalar|This method reads each signed integer value in the vector of the `value` vector, right shifts each value by `count`, saturates the result to an unsigned integer value that is half the original width, places the final result into a vector, and writes the vector to the result vector. The results are rounded.|<11, 12, 13, 14>|1|||
ShiftRightArithmeticRoundedNarrowingSaturateUnsignedUpper|This method reads each signed integer value in the upper-half of `value` vector, right shifts each value by `count`, saturates the result to an unsigned integer value that is half the original width, places the final result into a  vector, and writes the vector to the upper-half of result vector, lower-half being the values from `lower` vector. The results are rounded.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18>|1||
ShiftRightArithmeticRoundedNarrowingSaturateUpper|This method reads each vector element in the upper-half of `value` vector, right shifts each result by `count`, saturates each shifted result to a value that is half the original width, puts the final result into a vector, and writes the vector to the upper-half of result vector, the lower-half being the values from `lower` vector. All the values in this method are signed integer values. The destination vector elements are half as long as the source vector elements. The results are rounded.|<11, 12, 13, 14>|<11, 12, 13, 14>|1||
ShiftRightArithmeticRoundedScalar|This instruction reads each vector element in the `value` vector, right shifts each result by `count`,  places the final result into a vector, and writes the vector to the result vector. All the values in this method are signed integer values. The results are rounded.|<11>|1|||
ShiftRightArithmeticScalar|This instruction reads each vector element in the `value` vector, right shifts each result by `count`, places the final result into a vector, and writes the vector to the result vector. All the values in this method are signed integer values. The results are truncated.|<11>|1|||
ShiftRightLogical|This method reads each vector element in the `value` vector, right shifts each result by `count`, writes the final result to a vector, and writes the vector to the result vector. The results are truncated.|<11, 12, 13, 14, 15, 16, 17, 18>|1|||
ShiftRightLogicalAdd|This method reads each vector element in the `value` vector, right shifts each result by `count`, and accumulates the final results with the vector elements of the `addend` vector and return the result vector. The results are truncated.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|1||
ShiftRightLogicalAddScalar|This method reads each vector element in the `value` vector, right shifts each result by `count`, and accumulates the final results with the vector elements of the `addend` vector and return the result vector. The results are truncated.|<11>|<11>|1||
ShiftRightLogicalNarrowingLower|This method reads each unsigned integer value from the `value` vector, right shifts each result by `count`, puts the final result into a vector, and writes the vector to the result vector. The destination vector elements are half as long as the source vector elements. The results are truncated.|<11, 12, 13, 14, 15, 16, 17, 18>|1|||
ShiftRightLogicalNarrowingSaturateLower|This method reads each vector element in the `value` vector, right shifts each result by `count`, saturates each shifted result to a value that is half the original width, puts the final result into a vector, and writes the vector to the result vector. The results are truncated.|<11, 12, 13, 14, 15, 16, 17, 18>|1|||
ShiftRightLogicalNarrowingSaturateScalar|This method reads each vector element in the `value` vector, right shifts 0th element by an `count`, saturates each shifted result to a value that is half the original width, puts the final result into a vector, and writes the vector to the result vector.|<11, 12, 13, 14>|1|||
ShiftRightLogicalNarrowingSaturateUpper|This method reads each vector element in the upper-half of `value` vector, right shifts each result by `count`, saturates each shifted result to a value that is half the original width, puts the final result into a vector, and writes the vector to the upper-half of result vector, lower-half being values from `lower` vector. The results are truncated.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18>|1||
ShiftRightLogicalNarrowingUpper|This method reads each unsigned integer value from the upper-half of `value` vector, right shifts each result by `count`, puts the final result into a vector, and writes the vector to the upper-half of result vector, lower-half being values from `lower` vector. The result vector elements are half as long as the source vector elements. The results are truncated.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18>|1||
ShiftRightLogicalRounded|This method reads each vector element in the `value` vector, right shifts each result by `count`, writes the final result to a vector, and writes the vector to the result vector. The results are rounded.|<11, 12, 13, 14, 15, 16, 17, 18>|1|||
ShiftRightLogicalRoundedAdd|This method reads each vector element in the `value` vector, right shifts each result by `count`, accumulates the result with `addend` vector and returns the result vector. The results are rounded.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|1||
ShiftRightLogicalRoundedAddScalar|This method reads each vector element in the `value` vector, right shifts each result by `count`, accumulates the result with `addend` vector and returns the result vector. The results are rounded.|<11>|<11>|1||
ShiftRightLogicalRoundedNarrowingLower|This method reads each integer value from the `value` vector, right shifts each result by `count`, writes the final result to a vector, and writes the vector to the result vector. The destination vector elements are half as long as the source vector elements. The results are rounded.|<11, 12, 13, 14, 15, 16, 17, 18>|1|||
ShiftRightLogicalRoundedNarrowingSaturateLower|This method reads each vector element in the `value` vector, right shifts each result by `count`, puts the final result into a vector, and writes the vector to the result vector. The results are rounded. If overflow occurs with any of the results, those results are saturated.|<11, 12, 13, 14, 15, 16, 17, 18>|1|||
ShiftRightLogicalRoundedNarrowingSaturateScalar|This method reads each vector element in the `value` vector, right shifts each result by `count`, puts the final result into a vector, and writes the vector to the result vector.  The results are rounded.|<11, 12, 13, 14>|1|||
ShiftRightLogicalRoundedNarrowingSaturateUpper|This method reads each vector element in the upper-half of `value` vector, right shifts each result by `count`, puts the final result into a vector, and writes the vector to the upper-half of result vector, lower-half being the values from `lower` vector. The results are rounded. If overflow occurs with any of the results, those results are saturated.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18>|1||
ShiftRightLogicalRoundedNarrowingUpper|This method reads each integer value from the upper-half of `value` vector, right shifts each result by `count`, writes the final result to a vector, and writes the vector to the upper-half of result vector, the lower-half being values from `lower` vector. The destination vector elements are half as long as the source vector elements. The results are rounded.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18>|1||
ShiftRightLogicalRoundedScalar|This method reads each vector element in the `value` vector, right shifts each result by `count`, writes the final result to a vector, and writes the vector to the result vector. The results are rounded.|<11>|1|||
ShiftRightLogicalScalar|This method reads each vector element in the `value` vector, right shifts each result by `count`, writes the final result to a vector, and writes the vector to the result vector. The results are truncated.|<11>|1|||
SignExtendWideningLower|This instruction duplicates each vector element in the `value` into a vector, and writes the vector to the result vector. The destination vector elements are twice as long as the source vector elements. All the values in this method are signed integer values.|<11, -12, 13, 14>|<11, -12, 13, 14>|||
SignExtendWideningUpper|This instruction duplicates each vector element in the upper half of the `value` into a vector, and writes the vector to the result vector. The destination vector elements are twice as long as the source vector elements. All the values in this method are signed integer values. |<11, 12, 13, 14, -15, 16, 17, 18>|<-15, 16, 17, 18>|||
Sqrt|This method calculates the square root for each vector element in the`value` vector, places the result in a vector, and writes the vector to the result vector.|<11.5, 12.5>|<3.391165, 3.535534>|||
SqrtScalar|This method calculates the square root of the value in the `value` vector and returns the result.|<11.5>|<3.391164991562634>|||
Store|This method stores the `source` vector to memory. In below example, it would copy all the elements to the array `byte[]` as much it can fit. E.g. if byte[] address was of 5 elements, it would just copy 5 elements into it and if there were 10 elements, it would copy the 8 elements from `source` and keep remaining values in memory untouched.|Address to byte[] where `source` needs to be stored.|<11, 12, 13, 14, 15, 16, 17, 18>|||
StorePair|Store pair of vectors `value1` and `value2` in memory whose address is given in `address`.|Address of `byte[]` or likewise|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>||
StorePairNonTemporal|Store pair of vectors `value1` and `value2`, with non-temporal hint, in memory whose address is given in `address`.|<address>|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>||
StorePairScalar|This method stores a pair of `value1` and `value2` vectors to memory whose address is passed in `address`. Only the 1st element from each vector is stored in `address`.|<address>|<11, 12>|<21, 22>||
StorePairScalarNonTemporal|This method stores a pair of `value1` and `value2` vectors to memory, issuing a hint to the memory system that the access is non-temporal,  whose address is passed in `address`. Only the 1st element from each vector is stored in `address`.|<address>|<11, 12>|<21, 22>||
StoreSelectedScalar|This method stores the specified element `index` of the `source` vector to memory. In below example, it would copy `14` to 0th element of `byte[]` whose address is passed.|Address to memory e.g. address of byte[]|<11, 12, 13, 14, 15, 16, 17, 18>|3||
Subtract|This method subtracts each vector element in the `right` vector from the corresponding vector element in the `left` vector, places the result into a vector, and writes the vector to the result vector.|<21, 22, 23, 24, 25, 26, 27, 18>|<11, 12, 13, 14, 15, 16, 17, 28>|<10, 10, 10, 10, 10, 10, 10, 246>||
SubtractHighNarrowingLower|This method subtracts each vector element in the `right` vector from the corresponding vector element in the `left` vector, places the most significant half of the result into a vector, and writes the vector to the result vector.|<1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000>|<10, 20, 30 , 40, 50, 60, 70, 80>|<3, 7, 11, 15, 19, 23, 27, 30>||
SubtractHighNarrowingUpper|This method subtracts each vector element in the `right` vector from the corresponding vector element in the `left` vector, places the most significant half of the result into a vector, and writes the vector to the upper half of the result vector.|<5, 5, 5, 5, 5, 5, 5, 5>|<1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000>|<10, 20, 30 , 40, 50, 60, 70, 80>|<5, 5, 5, 5, 5, 5, 5, 5, 3, 7, 11, 15, 19, 23, 27, 30>|
SubtractRoundedHighNarrowingLower|This method subtracts each vector element of the `right` vector from the corresponding vector element of the `left` vector, places the most significant half of the result into a vector, and writes the vector to the result vector. The results are rounded.|<1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000>|<10, 20, 30 , 40, 50, 60, 70, 80>|<4, 8, 12, 15, 19, 23, 27, 31>||
SubtractRoundedHighNarrowingUpper|This method subtracts each vector element in the `right` vector from the corresponding vector element in the `left` vector, places the most significant half of the result into a vector, and writes the vector to the upper half of the result vector. The results are rounded. |<5, 5, 5, 5, 5, 5, 5, 5>|<1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000>|<10, 20, 30 , 40, 50, 60, 70, 80>|<5, 5, 5, 5, 5, 5, 5, 5, 4, 8, 12, 15, 19, 23, 27, 31>|
SubtractSaturate|This method subtracts the element values of the `right` vector from the corresponding element values of the `left` vector, places the results into a vector, and writes the vector to the result vector. If overflow occurs with any of the results, those results are saturated.|<250, 240, 230, 220, 210, 200, 190, 180>|<10, 20, 30, 40, 50, 255, 250, 250>|<240, 220, 200, 180, 160, 0, 0, 0>||
SubtractSaturateScalar|This method subtracts the element values of the `right` vector from the corresponding element values of the `left` vector, places the results into a vector, and writes the vector to the result vector. If overflow occurs with any of the results, those results are saturated.|<500>|<-200>|<700>||
SubtractScalar|This method subtracts the floating-point value of the `right` vector from the floating-point value of the `left` vector and returns the result.|<11.5>|<11.5>|<0>||
SubtractWideningLower|This method subtracts each vector element in the `right` from the corresponding vector element of the `left` vector, places the result into a vector, and writes the vector to the result vector.  The destination vector elements are twice as long as the source vector elements.|<250, 240, 230, 220, 210, 200, 190, 180>|<10, 20, 30, 40, 50, 255, 250, 250>|<240, 220, 200, 180, 160, 65481, 65476, 65466>||
SubtractWideningUpper|This method subtracts each vector element in the upper-half of `right` from the corresponding vector element of the `left` vector, places the result into a vector, and writes the vector to the result vector.  The destination vector elements are twice as long as the source vector elements.|<250, 240, 230, 220, 210, 200, 190, 180, 100, 100, 100, 100, 100, 100, 100, 100>|<10, 20, 30, 40, 50, 255, 250, 250, 50, 50, 50, 50, 200, 200, 200, 200>|<50, 50, 50, 50, 65436, 65436, 65436, 65436>||
TransposeEven|This method reads corresponding even-numbered vector elements from `left` and `right`, starting at zero, places each result into consecutive elements of a vector, and writes the vector to the result vector. Vector elements from the `left` vector are placed into even-numbered elements of the destination vector, starting at zero, while vector elements from the `right` vector are placed into odd-numbered elements of the destination vector. By using this method with `TransposeOdd()`, a 2 x 2 matrix can be transposed.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<11, 21, 13, 23, 15, 25, 17, 27>||
TransposeOdd|This method reads corresponding odd-numbered vector elements from the `left` and `right` vectors, places each result into consecutive elements of a vector, and writes the vector to the result vector. Vector elements from the `left` vector are placed into even-numbered elements of the destination vector, starting at zero, while vector elements from the `right` vector are placed into odd-numbered elements of the destination vector. By using this method with `TransposeEven()`, a 2 x 2 matrix can be transposed.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<12, 22, 14, 24, 16, 26, 18, 28>||
UnzipEven|This method reads corresponding even-numbered vector elements from the `left` and `right` vectors, starting at zero, places the result from the `left` vector into consecutive elements in the lower half of a vector, and the result from the `right` vector into consecutive elements in the upper half of a vector, and writes the vector to the result vector. This method can be used with `UnzipOdd()` to de-interleave two vectors.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<11, 13, 15, 17, 21, 23, 25, 27>||
UnzipOdd|This method reads corresponding odd-numbered vector elements from the `left` and `right` vectors, places the result from the `left` vector into consecutive elements in the lower half of a vector, and the result from the `right` vector into consecutive elements in the upper half of a vector, and writes the vector to the result vector.  This method can be used with `UnzipEven()` to de-interleave two vectors.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<12, 14, 16, 18, 22, 24, 26, 28>||
VectorTableLookup|This method reads each value from the vector elements in the `byteIndexes` vector, uses each result as an index to perform a lookup in a table of bytes that is described by `table` vector, places the lookup result in a vector, and writes the vector to the result vector. If an index is out of range for the table, the result for that lookup is 0.|<11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26>|<11, 12, 13, 14, 15, 16, 17, 18>|<22, 23, 24, 25, 26, 0, 0, 0>||
VectorTableLookupExtension|This method reads each value from the vector elements in the `byteIndexes` vector, uses each result as an index to perform a lookup in a table of bytes that is described by `table` vector, places the lookup result in a vector, and writes the vector to the result vector. If an index is out of range for the table, the value from `defaultValue` is picked.|<5, 5, 5, 5, 5, 5, 5, 5>|<11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26>|<1, 15, 4, 3, 8, 19, 1, 0>|<12, 26, 15, 14, 19, 5, 12, 11>|
Xor|This method performs a bitwise Exclusive OR operation between the `left` and `right` vector, and places the result in the vector and returns it.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<30, 26, 26, 22, 22, 10, 10, 14>||
ZeroExtendWideningLower|This method copies each vector element from the`value` vector into a vector, and writes the vector to the result vector. The destination vector elements are twice as long as the source vector elements.|<11, 12, 13, 14, 15, 16, 17, 18>|<11, 12, 13, 14, 15, 16, 17, 18>|||
ZeroExtendWideningUpper|This method copies each vector element from the upper-half of `value` vector into a vector, and writes the vector to the result vector. The destination vector elements are twice as long as the source vector elements.|<11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26>|<19, 20, 21, 22, 23, 24, 25, 26>|||
ZipHigh|This method reads adjacent vector elements from the lower half of `left` and `right` vector as pairs, interleaves the pairs and places them into a vector, and writes the vector to the result vector. The first pair from the `left` vector is placed into the two lowest vector elements, with subsequent pairs taken alternately from each argument vector. This method can be used with `ZipLow()` to interleave two vectors.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<15, 25, 16, 26, 17, 27, 18, 28>||
ZipLow|This method reads adjacent vector elements from the upper half of `left` and `right` vector as pairs, interleaves the pairs and places them into a vector, and writes the vector to the result vector. The first pair from the `left` vector is placed into the two lowest vector elements, with subsequent pairs taken alternately from each argument vectors. This method can be used with `ZipHigh()` to interleave two vectors.|<11, 12, 13, 14, 15, 16, 17, 18>|<21, 22, 23, 24, 25, 26, 27, 28>|<11, 21, 12, 22, 13, 23, 14, 24>||
